    P R O G R A M A C A O   D E   A D I C A O   D E   A l F 3  - 20/05/2020 06:20
SALA FORNOS 127-KA-2 - Data(s) Base de: 19/05/2020 a           .
   301;  607; 18; 44;  957;  7,8;   0;  8,6;   32
   302;  682; 17; 43;  956;  7,9;   0; 10,6;    6
   303;   73; 20; 39;  960;  8,0;   0;  8,7;   11
   304; 2523; 16; 43;  946;  7,4;   0; 10,8;   11
   305; 1047; 17; 43;  956;  7,4;   0; 10,0;   21
   306;  976; 17; 43;  955;  8,0;   0; 11,4;    3
   307; 2383; 16; 40;  960;  7,4;   0;  9,8;   24
   308; 2040; 16; 44;  952;  7,7;   0; 10,2;   21
   309; 2042; 16; 40;  960;  7,4;   0; 10,1;   21
   310;  359; 18; 44;  955;  7,8;   0;  9,7;   19
   311; 2034; 16; 42;  962;  7,6;   0; 10,1;   21
   312;  125; 18; 40;  958;  8,0;   0;  8,9;   22
   313; 2043; 17; 43;  958;  6,9;   0; 10,6;   15
   314;  188; 17; 43;  960;  8,4;   0; 12,3;    0
   315; 2847; 20; 41;  956;  7,2;   0;  8,8;   37
   316;  174; 17; 42;  958;  8,4;   0; 10,2;    6
   317; 2308; 17; 45;  966;  7,6;   0;  9,3;   31
   318;  699; 17; 41;  962;  7,5;   0;  9,5;   23
   319; 1921; 16; 43;  966;  7,7;   0; 10,6;   15
   320;  128; 18; 39;  955;  7,8;   0; 10,7;    0
   321; 1137; 19; 41;  968;  8,0;   0; 10,1;   21
   322; 1535; 19; 41;  964;  7,3;   0;  7,6;   54
   323; 2662; 16; 45;  955;  7,5;   0; 10,5;   18
   324; 2435; 17; 43;  956;  7,5;   0; 12,4;    3
   325; 3399; 16; 40;  962;  7,8;   0; 10,6;   15
   326; 1116; 17; 41;  960;  7,9;   0; 10,6;   15
   327; 2562; 17; 41;  964;  7,3;   0;  9,9;   24
   328;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   329;  709; 17; 43;  964;  7,7;   0;  8,6;   32
   330; 1915; 16; 43;  966;  7,4;   0;  8,4;   44
   331; 2451; 16; 44;  950;  7,0;   0; 12,0;    3
   332;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   333;    6; 24; 34;  973;  7,9;   0;  5,1;    0
   334; 2297; 18; 42;  963;  7,1;   0;  9,8;   24
   335; 1922; 18; 41;  956;  7,2;   0;  7,1;   60
   336;  114; 20; 43;  964;  7,6;   0;  8,1;   32
   337;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   338;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   339;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   340;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   341;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   342;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   343;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   344;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   345;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   346;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   347;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   348;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   349;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   350;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   351;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   352;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   353;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   354;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   355;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   356;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   357;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   358;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   359;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   360;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   361;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   362;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   363;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   364;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   365;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   366;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   367;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   368;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   369;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   370;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   371;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   372;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   373;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   374;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   375;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   376;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   377;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   378;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   379;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   380;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   401;  620; 17; 41;  963;  7,7;   0;  9,4;   23
   402; 2027; 18; 40;  957;  7,8;   0;  9,6;   28
   403;  135; 18; 40;  950;  8,4;   0; 13,4;    0
   404; 2533; 16; 42;  958;  7,7;   0;  9,3;   31
   405;  134; 18; 43;  952;  8,4;   0; 13,2;    0
   406; 2773; 17; 42;  962;  8,0;   0;  9,4;   31
