    P R O G R A M A C A O   D E   A D I C A O   D E   A l F 3  - 20/05/2020 06:20
SALA FORNOS 127-KA-4 - Data(s) Base de: 19/05/2020 a           .
   701;  647; 16; 44;  960;  7,3;   0; 11,1;    3
   702;  474; 17; 43;  950;  7,6;   0; 11,7;    3
   703; 2155; 13; 43;  952;  6,9;   0;  9,3;   31
   704; 2592; 20; 42;  964;  7,1;   0;  8,8;   37
   705;  753; 16; 44;  955;  7,5;   0; 11,0;    8
   706;  179; 18; 40;  966;  8,0;   0;  9,6;   12
   707;  548; 17; 43;  948;  7,6;   0; 13,7;    3
   708; 2565; 15; 44;  955;  6,7;   0; 11,5;    5
   709; 2926; 17; 39;  956;  6,8;   0; 10,4;   18
   710;  540; 15; 44;  954;  7,5;   0; 11,4;    3
   711; 3215; 16; 41;  960;  6,8;   0;  9,3;   31
   712; 2106; 16; 44;  952;  7,0;   0; 11,1;    8
   713; 2579; 19; 41;  955;  7,2;   0;  8,8;   37
   714; 2689; 16; 43;  947;  7,1;   0; 12,2;    3
   715; 2057; 17; 42;  964;  7,4;   0; 10,6;   15
   716; 2934; 17; 42;  957;  6,8;   0; 10,0;   24
   717; 2528; 15; 44;  954;  7,3;   0;  9,8;   24
   718; 2076; 17; 42;  960;  7,5;   0;  9,4;   31
   719;  368; 18; 43;  951;  7,6;   0; 12,5;    3
   720;  875; 17; 43;  956;  6,9;   0;  9,5;   27
   721; 2853; 16; 40;  960;  7,4;   0;  9,8;   24
   722; 3120; 17; 40;  956;  7,1;   0; 10,8;   11
   723; 2602; 17; 41;  958;  6,7;   0;  9,1;   34
   724; 2916; 16; 40;  960;  6,8;   0;  9,8;   24
   725; 1185; 15; 43;  952;  7,1;   0; 11,2;    8
   726; 1630; 17; 39;  948;  7,1;   0; 13,2;    3
   727; 1017; 17; 44;  952;  7,4;   0; 10,5;   14
   728;  648; 16; 44;  956;  7,6;   0; 10,2;   13
   729; 2839; 18; 40;  955;  7,2;   0; 10,9;   11
   730; 2437; 16; 41;  960;  6,8;   0;  9,0;   37
   731; 2909; 17; 41;  960;  7,2;   0; 10,1;   21
   732; 3167; 17; 42;  950;  7,2;   0; 10,2;   21
   733;  888; 17; 43;  960;  7,1;   0;  9,6;   24
   734; 2088; 16; 43;  958;  7,3;   0;  9,6;   28
   735; 1135; 16; 43;  955;  7,0;   0; 12,0;    3
   736; 1969; 16; 43;  960;  7,1;   0; 10,8;   11
   737;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   738;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   739;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   740;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   741;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   742;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   743;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   744;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   745;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   746;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   747;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   748;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   749;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   750;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   751;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   752;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   753;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   754;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   755;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   756;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   757;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   758;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   759;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   760;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   761;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   762;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   763;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   764;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   765;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   766;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   767;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   768;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   769;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   770;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   771;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   772;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   773;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   774;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   775;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   776;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   777;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   778;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   779;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   780;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   801; 2145; 16; 41;  955;  7,3;   0; 10,7;   15
   802; 2463; 16; 41;  955;  7,4;   0;  9,1;   34
   803; 2398; 18; 41;  958;  6,7;   0;  9,0;   37
   804; 1775; 17; 38;  950;  6,8;   0; 10,6;   15
   805;  891; 17; 44;  959;  7,2;   0; 10,1;   18
   806;  100; 19; 38;  955;  8,2;   0;  9,0;   22
   807; 2363; 17; 42;  955;  6,4;   0;  9,1;   34
   808;  845; 18; 43;  956;  7,5;   0; 10,0;   21
   809;  584; 19; 41;  958;  7,6;   0; 10,0;   16
   810; 2424; 18; 43;  953;  6,6;   0; 10,0;   24
   811;  324; 19; 41;  957;  7,6;   0; 11,1;    3
   812; 2511; 18; 42;  966;  6,8;   0;  8,2;   47
   813; 2362; 16; 43;  958;  7,2;   0;  8,9;   37
   814; 2071; 20; 41;  964;  6,7;   0;  9,4;   31
   815; 1081; 16; 44;  960;  6,7;   0;  7,9;   50
   816; 2390; 18; 43;  958;  6,4;   0;  9,5;   31
   817;  197; 18; 42;  960;  8,0;   0;  9,3;   18
   818; 1838; 18; 41;  955;  6,8;   0; 11,3;    5
   819;  149; 19; 42;  940;  8,0;   0; 11,5;    0
   820; 1812; 16; 41;  955;  7,4;   0; 10,1;   21
   821;  996; 15; 41;  957;  6,8;   0;  9,2;   31
   822; 2154; 18; 41;  959;  6,7;   0;  8,5;   44
   823; 3252; 16; 44;  958;  7,2;   0;  8,8;   37
   824; 1797; 16; 43;  959;  7,6;   0;  9,6;   28
   825; 1978; 18; 43;  960;  6,6;   0;  9,1;   34
   826;  808; 18; 43;  967;  7,2;   0;  8,8;   34
   827; 3103; 16; 41;  958;  7,1;   0;  9,2;   34
   828; 2658; 16; 43;  956;  7,3;   0; 10,0;   24
   829; 2067; 17; 43;  957;  7,0;   0; 10,5;   18
   830;  563; 17; 42;  958;  7,6;   0; 11,5;    3
   831; 2098; 16; 44;  961;  7,1;   0;  7,6;   54
   832; 2153; 19; 41;  963;  6,8;   0;  8,6;   41
   833; 2927; 16; 42;  961;  6,9;   0;  8,6;   41
   834;  143; 17; 41;  960;  7,9;   0;  9,4;   16
   835; 2076; 15; 42;  961;  7,3;   0; 10,9;   11
   836; 2181; 18; 41;  960;  7,0;   0;  9,4;   31
   837;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   838;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   839;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   840;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   841;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   842;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   843;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   844;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   845;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   846;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   847;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   848;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   849;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   850;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   851;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   852;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   853;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   854;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   855;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   856;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   857;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   858;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   859;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   860;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   861;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   862;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   863;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   864;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   865;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   866;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   867;    0;  0;  0;    0;  0,0;   0;  0,0;    0
   868;    0;  0;  0;    0;  0,0;   0;  0,0;    0
