    P R O G R A M A C A O   D E   A D I C A O   D E   A l F 3  - 22/05/2020 06:30
SALA FORNOS 127-KA-5 - Data(s) Base de: 21/05/2020 a           .
   901; 2534; 16; 40;  958;  6,5;   0;  8,1;   43
   902;  321; 18; 44;  952;  7,4;   0; 11,7;    0
   903;  397; 18; 42;  955;  7,5;   0; 10,5;    6
   904; 1479; 16; 43;  955;  6,7;   0;  9,4;   27
   905;  492; 18; 42;  963;  7,1;   0;  7,8;   38
   906; 2637; 16; 41;  960;  6,5;   0;  8,2;   43
   907;  331; 18; 42;  956;  7,2;   0;  9,8;   12
   908;  704; 17; 39;  978;  6,4;   0;  8,8;   25
   909; 2653; 15; 42;  956;  7,4;   0;  9,4;   27
   910;  425; 18; 43;  955;  7,8;   0; 10,8;    0
   911;  262; 18; 42;  957;  7,1;   0; 11,0;    0
   912;   95; 18; 40;  961;  7,3;   0;  9,5;    5
   913; 2883; 16; 41;  958;  6,4;   0;  7,9;   47
   914;  475; 16; 43;  957;  7,0;   0;  8,5;   32
   915;  991; 17; 43;  961;  7,3;   0;  7,7;   46
   916; 3149; 16; 41;  964;  6,5;   0;  6,8;   60
   917;  738; 17; 39;  961;  6,8;   0;  8,6;   28
   918;  537; 16; 42;  960;  7,4;   0; 10,0;   12
   919;  905; 16; 43;  952;  7,1;   0;  9,6;   20
   920;  179; 18; 40;  957;  7,6;   0; 10,7;    0
   921; 2343; 15; 42;  956;  6,8;   0; 10,4;   14
   922;  383; 20; 40;  960;  7,1;   0;  8,3;   32
   923; 2820; 16; 38;  978;  6,5;   0;  5,7;   76
   924; 2599; 12; 43;  976;  6,1;   0;  8,0;   47
   925; 2559; 15; 42;  956;  7,5;   0; 11,8;    6
   926; 2449; 16; 42;  958;  7,1;   0;  9,7;   24
   927; 2476; 15; 43;  955;  7,0;   0;  9,1;   30
   928;  191; 18; 42;  964;  7,2;   0;  8,8;   21
   929; 2544; 17; 42;  958;  6,4;   0;  8,3;   40
   930;  474; 16; 42;  960;  6,5;   0;  9,0;   25
   931; 2582; 16; 42;  980;  5,9;   0;  6,9;   60
   932; 2709; 15; 42;  965;  6,9;   0;  7,4;   53
   933; 2957; 15; 42;  960;  6,8;   0;  9,3;   27
   934;  582; 16; 42;  961;  7,5;   0;  9,8;   12
   935;  753; 16; 43;  970;  6,9;   0;  8,3;   36
   936;  585; 16; 43;  964;  7,1;   0;  8,0;   38
   937; 2849; 15; 41;  966;  6,0;   0;  8,6;   37
   938; 2864; 18; 42;  967;  6,3;   0;  8,8;   34
   939; 2814; 18; 41;  964;  6,1;   0;  7,9;   47
   940;  527; 16; 43;  951;  6,8;   0; 12,2;    0
   941;  162; 17; 43;  960;  7,6;   0;  8,1;   21
   942; 2686; 14; 43;  952;  6,4;   0; 10,3;   14
   943; 2664; 15; 41;  958;  6,5;   0;  8,8;   34
   944; 2580; 22; 40;  959;  6,1;   0;  7,5;   53
   945;  122; 18; 42;  961;  6,9;   0;  7,9;   24
   946; 2763; 15; 43;  955;  6,9;   0;  9,0;   34
   947; 2638; 15; 43;  960;  6,9;   0;  7,9;   47
   948;  754; 16; 43;  966;  7,2;   0;  8,9;   29
   949; 1180; 19; 41;  960;  6,2;   0;  8,7;   37
   950; 2409; 15; 43;  958;  6,3;   0;  8,8;   34
   951; 2764; 15; 41;  958;  6,6;   0; 10,1;   17
   952;  199; 18; 43;  975;  7,7;   0;  7,8;   34
   953;  186; 17; 42;  970;  7,1;   0;  9,3;   14
   954;  447; 16; 44;  960;  7,2;   0;  8,8;   25
   955;  759; 16; 42;  958;  6,6;   0;  9,6;   20
   956;  633; 16; 42;  955;  7,2;   0;  9,1;   22
   957; 2658; 15; 43;  960;  6,7;   0;  8,8;   34
   958; 2688; 16; 41;  969;  6,6;   0;  8,4;   40
   959; 2726; 16; 42;  960;  6,9;   0;  8,5;   40
   960;  733; 16; 43;  958;  7,3;   0;  8,9;   25
   961; 2659; 16; 41;  961;  5,9;   0;  7,6;   50
   962;  426; 15; 43;  958;  6,8;   0;  9,7;   15
   963;  518; 16; 43;  969;  7,0;   0;  7,5;   45
   964; 2625; 14; 42;  964;  6,5;   0;  9,5;   27
   965;   57; 19; 38;  968;  6,9;   0;  9,2;    1
   966;  200; 18; 42;  966;  7,1;   0; 10,1;    5
   967;  831; 16; 42;  968;  7,0;   0;  8,4;   36
   968; 2709; 15; 43;  961;  6,9;   0;  9,5;   27
   969;  151; 17; 43;  957;  7,7;   0;  9,5;    5
   970; 1236; 16; 41;  964;  6,3;   0;  8,0;   47
   971; 2662; 15; 43;  959;  6,6;   0;  9,0;   34
   972;  542; 16; 42;  958;  7,0;   0; 11,0;    0
  1001;  829; 16; 43;  959;  6,6;   0; 10,4;   10
  1002;  403; 18; 41;  955;  6,8;   0;  9,7;   15
  1003; 2584; 16; 39;  960;  6,1;   0;  9,3;   27
  1004; 2470; 16; 42;  957;  6,3;   0;  8,9;   34
  1005; 2657; 15; 42;  956;  5,7;   0; 11,6;    6
  1006;  382; 18; 41;  955;  6,4;   0; 11,4;    0
  1007;  315; 18; 41;  956;  7,1;   0; 11,1;    0
  1008; 2737; 16; 42;  955;  6,6;   0;  8,2;   43
  1009; 2593; 15; 41;  964;  5,9;   0;  8,1;   43
  1010;  416; 16; 42;  965;  7,3;   0;  8,5;   32
  1011; 2401; 15; 43;  957;  6,5;   0; 10,6;   11
  1012;  891; 16; 41;  973;  5,7;   0; 10,4;   10
  1013; 3109; 14; 40;  955;  6,3;   0; 11,5;    6
  1014; 2598; 15; 41;  956;  6,6;   0;  9,4;   27
  1015;   60; 20; 40;  962;  7,0;   0; 11,3;    0
  1016; 2359; 15; 43;  955;  6,6;   0;  9,0;   34
  1017; 2561; 14; 42;  960;  6,1;   0;  9,2;   30
  1018; 2352; 15; 41;  955;  6,4;   0;  9,8;   21
  1019;   71; 18; 41;  952;  6,1;   0; 11,6;    0
  1020;  280; 16; 40;  959;  6,5;   0; 10,9;    0
  1021; 1309; 16; 41;  965;  6,1;   0;  9,9;   21
  1022; 2772; 16; 42;  964;  6,4;   0;  9,9;   21
  1023;  155; 21; 42;  960;  7,1;   0; 12,6;    0
